Midstate Mitsubishi,https://www.midstatemitsu.com/,True,True
Windsor Hyundai,https://www.windsorhyundai.ca/,False,False
Mike Jackson GM,https://www.mikejacksongm.com/,True,True
Gold Rush Subaru,https://www.goldrushsubaru.com/,True,False
Owasco Volkswagen,https://owascovolkswagen.ca/,False,False
City Mazda,https://www.citymazda.com/en,True,False
Test Moto Dealership,https://www.quora.com/Do-dealerships-let-you-test-drive-motorcycles,False,False
Sherwood Chevrolet Inc,https://www.sherwoodchev.com/,True,True
Mercedes-Benz Downtown Calgary,https://www.mercedes-benz-downtowncalgary.ca/,True,True
Volkswagen Rimouski,https://www.rimouskivw.ca/en/,Not needed right now,True
Bel-Air Toyota,https://www.belairtoyota.ca/,False,True
ALBI Kia Mascouche,https://www.albikia.com/eng/,False,True
Applewood Kia Surrey,https://www.applewoodkiasurrey.ca/,False,True
Applewood Mitsubishi,https://www.applewoodmitsubishi.ca/,False,True
Applewood Ford,https://www.applewoodford.ca/,False,True
Applewood Infiniti,https://www.applewoodinfiniti.ca/,False,True
Applewood GM,https://www.applewoodauto.com/,True,True
Audi Brampton,https://www.audibrampton.com/en,True,False
Audi Mississauga,https://www.audimississauga.com/en,True,False
Sherwood Park Toyota,https://www.sptoyota.com/,True,True
Audi Uptown,https://www.audiuptown.com/,True,True
Subaru of Niagara,https://www.subaruofniagara.ca/,False,True
Volkswagen Victoria,https://www.vwvictoria.com/,False,True
Southtown Hyundai,https://www.gohyundai.ca/,False,False
Northstar Hyundai,https://www.gohyundai.ca/,False,False
Chomedey Hyundai,https://www.chomedeyhyundai.com/eng/,False,True
